2960,0.01
2970,0.01
2890,0.016
2230,0.017
2350,0.017
2600,0.017
2970,0.017
1430,0.018
2250,0.018
2830,0.018
2850,0.018
1890,0.019
1900,0.019
1990,0.019
2120,0.019
2310,0.019
2480,0.019
2570,0.019
2840,0.019
2850,0.019
2860,0.019
2870,0.019
2880,0.019
950,0.02
1150,0.02
1600,0.02
1610,0.02
1620,0.02
1630,0.02
1640,0.02
1650,0.02
1660,0.02
1670,0.02
1680,0.02
1690,0.02
1700,0.02
1710,0.02
1720,0.02
1730,0.02
1750,0.02
1760,0.02
1770,0.02
1780,0.02
1790,0.02
790,0.021
820,0.021
900,0.021
910,0.021
920,0.021
930,0.021
940,0.021
950,0.021
960,0.021
970,0.021
980,0.021
990,0.021
1000,0.021
1010,0.021
1020,0.021
1030,0.021
1040,0.021
1050,0.021
1060,0.021
1070,0.021
1080,0.021
320,0.022
330,0.022
340,0.022
350,0.022
360,0.022
370,0.022
380,0.022
390,0.022
400,0.022
410,0.022
420,0.022
430,0.022
440,0.022
450,0.022
460,0.022
470,0.022
480,0.022
490,0.022
500,0.022
510,0.022
520,0.022
530,0.022
540,0.022
550,0.022
560,0.022
570,0.022
580,0.022
590,0.022
600,0.022
310,0.019
610,0.022
1090,0.021
1240,0.02
1330,0.005
1410,0.005
1420,0.005
1430,0.005
1440,0.005
1450,0.005
1460,0.005
1470,0.005
1480,0.005
1490,0.005
1500,0.005
1510,0.005
1520,0.005
1530,0.005
1540,0.005
1540,0.019
1550,0.005
1560,0.005
1570,0.005
1580,0.005
1590,0.005
1600,0.005
1610,0.005
1620,0.005
1630,0.005
1630,0.019
1640,0.005
1640,0.019
1650,0.005
1660,0.005
1660,0.019
1670,0.005
1680,0.005
1690,0.005
1700,0.005
1710,0.005
1720,0.005
1720,0.019
1730,0.005
1730,0.019
1740,0.005
1740,0.02
1750,0.005
1760,0.005
1760,0.019
1770,0.005
1780,0.005
1790,0.005
1790,0.019
1800,0.005
1800,0.02
1810,0.005
1820,0.005
1830,0.005
1840,0.005
1850,0.005
1860,0.005
1870,0.005
1880,0.005
1890,0.005
1900,0.005
1910,0.005
1920,0.005
1930,0.005
1940,0.005
1950,0.005
1960,0.005
1970,0.005
1980,0.005
1990,0.005
2000,0.005
2010,0.005
2020,0.005
2030,0.005
2040,0.005
2050,0.005
2060,0.005
2070,0.005
2080,0.005
2090,0.005
2100,0.005
2110,0.005
2120,0.005
2130,0.005
2140,0.005
2150,0.005
2160,0.005
2170,0.005
2180,0.005
2190,0.005
2200,0.005
2210,0.005
2220,0.005
2220,0.019
2230,0.005
2240,0.005
2250,0.005
2260,0.005
2270,0.005
2280,0.005
2290,0.005
2300,0.005
2310,0.005
2320,0.005
2330,0.005
2340,0.005
2340,0.018
2340,0.019
2350,0.005
2360,0.005
2370,0.005
2380,0.005
2390,0.005
2400,0.005
2410,0.005
2420,0.005
2430,0.005
2440,0.005
2440,0.019
2450,0.005
2460,0.005
2470,0.005
2480,0.005
2490,0.005
2500,0.005
2510,0.005
2520,0.005
2530,0.005
2540,0.005
2550,0.005
2560,0.005
2570,0.005
2570,0.018
2580,0.005
2590,0.005
2600,0.005
2610,0.005
2620,0.005
2630,0.005
2640,0.005
2650,0.005
2660,0.005
2670,0.005
2680,0.005
2690,0.005
2700,0.005
2710,0.005
2710,0.018
2710,0.019
2720,0.005
2730,0.005
2740,0.005
2750,0.005
2760,0.005
2770,0.005
2780,0.005
2790,0.005
2800,0.005
2810,0.005
2810,0.018
2810,0.019
2820,0.005
2830,0.005
2840,0.005
2850,0.005
2860,0.005
2870,0.005
2880,0.005
2890,0.005
2890,0.019
2900,0.005
2910,0.005
2920,0.005
2930,0.005
2930,0.008
2930,0.009
2930,0.011
2930,0.012
2930,0.013
2930,0.014
2930,0.015
2930,0.016
2930,0.017
2930,0.018
2940,0.005
2940,0.008
2940,0.009
2940,0.011
2940,0.012
2940,0.013
2940,0.014
2940,0.015
2940,0.016
2940,0.017
2940,0.018
2950,0.005
2950,0.008
2950,0.009
2950,0.011
2950,0.012
2950,0.013
2950,0.014
2950,0.015
2950,0.016
2950,0.017
2950,0.018
2960,0.005
2960,0.008
2960,0.009
2960,0.011
2960,0.012
2960,0.013
2960,0.014
2960,0.015
2960,0.016
2960,0.017
2960,0.018
2970,0.005
2970,0.008
2970,0.009
2970,0.011
2970,0.012
2970,0.013
2970,0.014
2970,0.015
2970,0.016
2970,0.018
2980,0.005
2980,0.008
2980,0.009
2980,0.01
2980,0.011
2980,0.012
2980,0.013
2980,0.014
2980,0.015
2980,0.016
2980,0.017
2980,0.018
2990,0.005
2990,0.008
2990,0.009
2990,0.01
2990,0.011
2990,0.012
2990,0.013
2990,0.014
2990,0.015
2990,0.016
2990,0.017
2990,0.018
